Date,TQQQ,QQQ
2025-12-23 00:00:00-05:00,54.83333969116211,621.3265380859375
2025-12-24 00:00:00-05:00,55.26862335205078,623.144287109375
2025-12-26 00:00:00-05:00,55.21870422363281,623.1043090820312
2025-12-29 00:00:00-05:00,54.40005874633789,620.088134765625
2025-12-30 00:00:00-05:00,54.01070022583008,618.64990234375
2025-12-31 00:00:00-05:00,52.63298034667969,613.536376953125
2026-01-02 00:00:00-05:00,52.263587951660156,612.347900390625
2026-01-05 00:00:00-05:00,53.51152420043945,617.2117309570312
2026-01-06 00:00:00-05:00,54.91919708251953,622.6348876953125
2026-01-07 00:00:00-05:00,55.07893371582031,623.2341918945312
2026-01-08 00:00:00-05:00,54.10055160522461,619.6885986328125
2026-01-09 00:00:00-05:00,55.6679573059082,625.86083984375
2026-01-12 00:00:00-05:00,55.79774475097656,626.3801879882812
2026-01-13 00:00:00-05:00,55.50822448730469,625.4513549804688
2026-01-14 00:00:00-05:00,53.74114990234375,618.769775390625
2026-01-15 00:00:00-05:00,54.29024124145508,620.9970092773438
2026-01-16 00:00:00-05:00,54.05063247680664,620.4776611328125
2026-01-20 00:00:00-05:00,50.646263122558594,607.2942504882812
2026-01-21 00:00:00-05:00,52.64296340942383,615.50390625
2026-01-22 00:00:00-05:00,53.811031341552734,619.978271484375
2026-01-23 00:00:00-05:00,54.29024124145508,621.935791015625
2026-01-26 00:00:00-05:00,54.98908615112305,624.67236328125
2026-01-27 00:00:00-05:00,56.44667434692383,630.335205078125
2026-01-28 00:00:00-05:00,56.965816497802734,632.4225463867188
2026-01-29 00:00:00-05:00,55.9474983215332,628.6373291015625
2026-01-30 00:00:00-05:00,53.910865783691406,621.0868530273438
2026-02-02 00:00:00-05:00,55.00904846191406,625.3515014648438
2026-02-03 00:00:00-05:00,52.43330764770508,615.7435913085938
2026-02-04 00:00:00-05:00,49.67786407470703,604.9871826171875
2026-02-05 00:00:00-05:00,47.561363220214844,596.2781982421875
2026-02-06 00:00:00-05:00,50.50649642944336,608.8822631835938
2026-02-09 00:00:00-05:00,51.654598236083984,613.54638671875
2026-02-10 00:00:00-05:00,50.93578338623047,610.699951171875
2026-02-11 00:00:00-05:00,51.31515884399414,612.337890625
2026-02-12 00:00:00-05:00,48.18033981323242,599.8836059570312
2026-02-13 00:00:00-05:00,48.38999557495117,601.1619873046875
2026-02-17 00:00:00-05:00,48.27019119262695,600.542724609375
2026-02-18 00:00:00-05:00,49.308475494384766,605.027099609375
2026-02-19 00:00:00-05:00,48.7494010925293,602.7100219726562
