Date,TQQQ,QLD,QQQ
2016-10-07 00:00:00-04:00,2.538972854614258,5.308952331542969,110.94744873046875
2016-10-10 00:00:00-04:00,2.584446668624878,5.372374057769775,111.64983367919922
2016-10-11 00:00:00-04:00,2.477613925933838,5.21782112121582,110.05776977539062
2016-10-12 00:00:00-04:00,2.472450017929077,5.214128494262695,109.964111328125
2016-10-13 00:00:00-04:00,2.4434587955474854,5.176567077636719,109.57080078125
2016-10-14 00:00:00-04:00,2.4490184783935547,5.184572219848633,109.70191192626953
2016-10-17 00:00:00-04:00,2.4321398735046387,5.158094882965088,109.40222930908203
2016-10-18 00:00:00-04:00,2.4944920539855957,5.249225616455078,110.37621307373047
2016-10-19 00:00:00-04:00,2.495485305786133,5.246145725250244,110.36681365966797
2016-10-20 00:00:00-04:00,2.4849600791931152,5.236293792724609,110.23570251464844
2016-10-21 00:00:00-04:00,2.5119669437408447,5.275701999664307,110.64777374267578
2016-10-24 00:00:00-04:00,2.6035091876983643,5.4019293785095215,111.97760009765625
2016-10-25 00:00:00-04:00,2.5774967670440674,5.364368915557861,111.62175750732422
2016-10-26 00:00:00-04:00,2.5280518531799316,5.294791221618652,110.86316680908203
2016-10-27 00:00:00-04:00,2.4927046298980713,5.2479939460754395,110.35745239257812
2016-10-28 00:00:00-04:00,2.4496140480041504,5.175335884094238,109.66445922851562
2016-10-31 00:00:00-04:00,2.4357147216796875,5.165484428405762,109.56143951416016
2016-11-01 00:00:00-04:00,2.385673999786377,5.0915937423706055,108.73728942871094
2016-11-02 00:00:00-04:00,2.323519229888916,5.007237434387207,107.86637115478516
2016-11-03 00:00:00-04:00,2.2565996646881104,4.911181926727295,106.80813598632812
2016-11-04 00:00:00-04:00,2.2309839725494385,4.873620510101318,106.4334945678711
2016-11-07 00:00:00-05:00,2.390836000442505,5.109451770782471,108.96207427978516
2016-11-08 00:00:00-05:00,2.437699794769287,5.175335884094238,109.6738052368164
2016-11-09 00:00:00-05:00,2.4718539714813232,5.21905517578125,110.17951965332031
2016-11-10 00:00:00-05:00,2.3542985916137695,5.04972505569458,108.4001693725586
2016-11-11 00:00:00-05:00,2.3523130416870117,5.055266380310059,108.4469985961914
2016-11-14 00:00:00-05:00,2.2728829383850098,4.954283714294434,107.35128021240234
2016-11-15 00:00:00-05:00,2.378127336502075,5.092209815979004,108.84036254882812
2016-11-16 00:00:00-05:00,2.4168498516082764,5.150706768035889,109.48651123046875
2016-11-17 00:00:00-05:00,2.4728472232818604,5.224595069885254,110.28253936767578
2016-11-18 00:00:00-05:00,2.4450464248657227,5.1870341300964355,109.87047576904297
2016-11-21 00:00:00-05:00,2.518519878387451,5.291711330413818,111.01302337646484
2016-11-22 00:00:00-05:00,2.5411579608917236,5.326193332672119,111.35017395019531
2016-11-23 00:00:00-05:00,2.5105762481689453,5.283092021942139,110.90065002441406
2016-11-25 00:00:00-05:00,2.5348031520843506,5.315725803375244,111.2564926147461
2016-11-28 00:00:00-05:00,2.5207037925720215,5.292943477630615,111.0036392211914
2016-11-29 00:00:00-05:00,2.5449299812316895,5.32804012298584,111.38761901855469
2016-11-30 00:00:00-05:00,2.46252179145813,5.19503927230835,110.03904724121094
2016-12-01 00:00:00-05:00,2.3272931575775146,5.020782947540283,108.1379623413086
2016-12-02 00:00:00-05:00,2.336625099182129,5.036177635192871,108.35335540771484
2016-12-05 00:00:00-05:00,2.3906378746032715,5.113761901855469,109.19618225097656
2016-12-06 00:00:00-05:00,2.40791392326355,5.1402387619018555,109.45840454101562
2016-12-07 00:00:00-05:00,2.49727201461792,5.268927574157715,110.84444427490234
2016-12-08 00:00:00-05:00,2.5125632286071777,5.286785125732422,111.04109954833984
2016-12-09 00:00:00-05:00,2.571340322494507,5.369295120239258,111.91206359863281
2016-12-12 00:00:00-05:00,2.5355963706970215,5.320036888122559,111.40632629394531
2016-12-13 00:00:00-05:00,2.634686231613159,5.454882621765137,112.81110382080078
2016-12-14 00:00:00-05:00,2.6154236793518066,5.43025541305542,112.57698059082031
2016-12-15 00:00:00-05:00,2.631310224533081,5.447495460510254,112.75489044189453
2016-12-16 00:00:00-05:00,2.599339008331299,5.411165237426758,112.33692932128906
2016-12-19 00:00:00-05:00,2.6311120986938477,5.454267501831055,112.79716491699219
2016-12-20 00:00:00-05:00,2.6628835201263428,5.4967546463012695,113.22924041748047
2016-12-21 00:00:00-05:00,2.653549909591675,5.484985828399658,113.14472198486328
2016-12-22 00:00:00-05:00,2.6305160522460938,5.453561782836914,112.82536315917969
2016-12-23 00:00:00-05:00,2.6386568546295166,5.4597249031066895,112.90046691894531
2016-12-27 00:00:00-05:00,2.677180528640747,5.520107746124268,113.48283386230469
2016-12-28 00:00:00-05:00,2.6152255535125732,5.432613372802734,112.59989929199219
2016-12-29 00:00:00-05:00,2.6025173664093018,5.414129257202148,112.44024658203125
2016-12-30 00:00:00-05:00,2.5264625549316406,5.306303024291992,111.28497314453125
2017-01-03 00:00:00-05:00,2.5876238346099854,5.398109436035156,112.28058624267578
2017-01-04 00:00:00-05:00,2.6317076683044434,5.454794883728027,112.89110565185547
2017-01-05 00:00:00-05:00,2.6783719062805176,5.51579475402832,113.52980041503906
2017-01-06 00:00:00-05:00,2.7462844848632812,5.612529754638672,114.52542877197266
2017-01-09 00:00:00-05:00,2.774085521697998,5.650115489959717,114.90113830566406
2017-01-10 00:00:00-05:00,2.789970636367798,5.6747612953186035,115.15473937988281
2017-01-11 00:00:00-05:00,2.8114166259765625,5.70125675201416,115.4646987915039
2017-01-12 00:00:00-05:00,2.797119617462158,5.684002876281738,115.2862548828125
2017-01-13 00:00:00-05:00,2.8292880058288574,5.724669933319092,115.68074035644531
2017-01-17 00:00:00-05:00,2.802680492401123,5.688932418823242,115.33319854736328
2017-01-18 00:00:00-05:00,2.8217432498931885,5.714811325073242,115.56802368164062
2017-01-19 00:00:00-05:00,2.8141965866088867,5.705568313598633,115.51168823242188
2017-01-20 00:00:00-05:00,2.8324661254882812,5.730832099914551,115.7652587890625
2017-01-23 00:00:00-05:00,2.838819980621338,5.739457607269287,115.85922241210938
2017-01-24 00:00:00-05:00,2.897995948791504,5.817708492279053,116.6388168334961
2017-01-25 00:00:00-05:00,2.982588291168213,5.9335455894470215,117.81290435791016
2017-01-26 00:00:00-05:00,2.9948997497558594,5.942788600921631,117.93498992919922
2017-01-27 00:00:00-05:00,3.009197235107422,5.965584754943848,118.16044616699219
2017-01-30 00:00:00-05:00,2.9408884048461914,5.876244068145752,117.23992919921875
2017-01-31 00:00:00-05:00,2.9246039390563965,5.851599216461182,117.00511169433594
2017-02-01 00:00:00-05:00,2.9802052974700928,5.931081295013428,117.81290435791016
2017-02-02 00:00:00-05:00,2.9726598262786865,5.9206061363220215,117.70955657958984
2017-02-03 00:00:00-05:00,2.9984734058380127,5.951413631439209,118.0477066040039
2017-02-06 00:00:00-05:00,3.009594440460205,5.967433452606201,118.18858337402344
2017-02-07 00:00:00-05:00,3.040572166442871,6.010564804077148,118.62067413330078
2017-02-08 00:00:00-05:00,3.057649850845337,6.033361434936523,118.8178939819336
2017-02-09 00:00:00-05:00,3.089421272277832,6.075261116027832,119.24996185302734
2017-02-10 00:00:00-05:00,3.120001792907715,6.114077091217041,119.64446258544922
2017-02-13 00:00:00-05:00,3.1748077869415283,6.183704376220703,120.32076263427734
2017-02-14 00:00:00-05:00,3.204594373703003,6.223136901855469,120.72464752197266
2017-02-15 00:00:00-05:00,3.259798288345337,6.294610500335693,121.4384765625
2017-02-16 00:00:00-05:00,3.2570176124572754,6.29276180267334,121.40090942382812
2017-02-17 00:00:00-05:00,3.297924518585205,6.347599029541016,121.92693328857422
2017-02-21 00:00:00-05:00,3.350348711013794,6.40798282623291,122.52801513671875
2017-02-22 00:00:00-05:00,3.350745439529419,6.413527011871338,122.5749740600586
2017-02-23 00:00:00-05:00,3.3146042823791504,6.367317199707031,122.11475372314453
2017-02-24 00:00:00-05:00,3.3324761390686035,6.387033939361572,122.34956359863281
2017-02-27 00:00:00-05:00,3.342404842376709,6.404901504516602,122.49986267089844
2017-02-28 00:00:00-05:00,3.3161935806274414,6.364236354827881,122.12415313720703
2017-03-01 00:00:00-05:00,3.4234237670898438,6.502254486083984,123.4578857421875
2017-03-02 00:00:00-05:00,3.3694112300872803,6.438174724578857,122.83800506591797
2017-03-03 00:00:00-05:00,3.386885404586792,6.46035623550415,123.06343078613281
2017-03-06 00:00:00-05:00,3.3634541034698486,6.432628154754639,122.79103088378906
2017-03-07 00:00:00-05:00,3.346773386001587,6.406750202178955,122.5843734741211
2017-03-08 00:00:00-05:00,3.36385178565979,6.430164813995361,122.80039978027344
2017-03-09 00:00:00-05:00,3.3741769790649414,6.438790321350098,122.89432525634766
2017-03-10 00:00:00-05:00,3.411112070083618,6.494243621826172,123.41093444824219
2017-03-13 00:00:00-04:00,3.43096923828125,6.513960361480713,123.61760711669922
2017-03-14 00:00:00-04:00,3.405552387237549,6.48007345199585,123.31703186035156
2017-03-15 00:00:00-04:00,3.4651238918304443,6.560789108276367,124.07785034179688
2017-03-16 00:00:00-04:00,3.4631381034851074,6.555859088897705,123.99329376220703
2017-03-17 00:00:00-04:00,3.4547979831695557,6.543536186218262,123.95001983642578
2017-03-20 00:00:00-04:00,3.4651238918304443,6.557708263397217,124.06294250488281
2017-03-21 00:00:00-04:00,3.3106331825256348,6.363003253936768,122.1805191040039
2017-03-22 00:00:00-04:00,3.3757662773132324,6.446138381958008,123.00879669189453
2017-03-23 00:00:00-04:00,3.348759174346924,6.415940284729004,122.69816589355469
2017-03-24 00:00:00-04:00,3.367027997970581,6.43442964553833,122.95231628417969
2017-03-27 00:00:00-04:00,3.3849000930786133,6.4603118896484375,123.14994812011719
2017-03-28 00:00:00-04:00,3.4484448432922363,6.537345886230469,123.90292358398438
2017-03-29 00:00:00-04:00,3.4941163063049316,6.598356246948242,124.4770736694336
2017-03-30 00:00:00-04:00,3.5115902423858643,6.6168437004089355,124.68418884277344
2017-03-31 00:00:00-04:00,3.50325083732605,6.61006498336792,124.59944152832031
2017-04-03 00:00:00-04:00,3.495704174041748,6.600205421447754,124.5241470336914
2017-04-04 00:00:00-04:00,3.5115902423858643,6.618692398071289,124.72174835205078
2017-04-05 00:00:00-04:00,3.471477746963501,6.568159103393555,124.21353149414062
2017-04-06 00:00:00-04:00,3.4742588996887207,6.574321746826172,124.27943420410156
2017-04-07 00:00:00-04:00,3.4702868461608887,6.567541599273682,124.21353149414062
2017-04-10 00:00:00-04:00,3.4742588996887207,6.573704719543457,124.26061248779297
2017-04-11 00:00:00-04:00,3.430572986602783,6.517625331878662,123.72406768798828
2017-04-12 00:00:00-04:00,3.3852975368499756,6.463393688201904,123.22525024414062
2017-04-13 00:00:00-04:00,3.3451850414276123,6.408545970916748,122.73579406738281
2017-04-17 00:00:00-04:00,3.4246153831481934,6.513311386108398,123.75233459472656
2017-04-18 00:00:00-04:00,3.414686441421509,6.496671676635742,123.56411743164062
2017-04-19 00:00:00-04:00,3.4266011714935303,6.515158653259277,123.76177978515625
2017-04-20 00:00:00-04:00,3.509603977203369,6.618692398071289,124.7970962524414
2017-04-21 00:00:00-04:00,3.50801682472229,6.618692398071289,124.76888275146484
2017-04-24 00:00:00-04:00,3.6355016231536865,6.778306484222412,126.27484893798828
2017-04-25 00:00:00-04:00,3.7161223888397217,6.8769073486328125,127.18782806396484
2017-04-26 00:00:00-04:00,3.6998393535614014,6.857187747955322,127.0090103149414
2017-04-27 00:00:00-04:00,3.764573574066162,6.9373016357421875,127.77140045166016
2017-04-28 00:00:00-04:00,3.786020517349243,6.9619526863098145,127.99732208251953
2017-05-01 00:00:00-04:00,3.8813347816467285,7.079659461975098,129.13613891601562
2017-05-02 00:00:00-04:00,3.9043712615966797,7.10862398147583,129.3526153564453
2017-05-03 00:00:00-04:00,3.86584734916687,7.062403678894043,128.93850708007812
2017-05-04 00:00:00-04:00,3.869819164276123,7.0673346519470215,128.98558044433594
2017-05-05 00:00:00-04:00,3.911917209625244,7.117868423461914,129.45619201660156
2017-05-08 00:00:00-04:00,3.9353485107421875,7.148680686950684,129.738525390625
2017-05-09 00:00:00-04:00,3.9786376953125,7.199214458465576,130.19033813476562
2017-05-10 00:00:00-04:00,3.9849915504455566,7.205377578735352,130.2656707763672
2017-05-11 00:00:00-04:00,3.9754605293273926,7.193668365478516,130.1620635986328
2017-05-12 00:00:00-04:00,4.001276016235352,7.226330280303955,130.45387268066406
2017-05-15 00:00:00-04:00,4.038607120513916,7.2707014083862305,130.86802673339844
2017-05-16 00:00:00-04:00,4.089441776275635,7.333559989929199,131.4139404296875
2017-05-17 00:00:00-04:00,3.7800629138946533,6.957638740539551,128.0725860595703
2017-05-18 00:00:00-04:00,3.8757762908935547,7.075962066650391,129.19256591796875
2017-05-19 00:00:00-04:00,3.922640085220337,7.139437198638916,129.738525390625
2017-05-22 00:00:00-04:00,4.024308681488037,7.259609222412109,130.83038330078125
2017-05-23 00:00:00-04:00,4.034237861633301,7.271317958831787,130.96209716796875
2017-05-24 00:00:00-04:00,4.089839458465576,7.340339183807373,131.56448364257812
2017-05-25 00:00:00-04:00,4.19746732711792,7.46174430847168,132.68455505371094
2017-05-26 00:00:00-04:00,4.215337753295898,7.487626552581787,132.91989135742188
2017-05-30 00:00:00-04:00,4.224075794219971,7.50180196762085,133.0328369140625
2017-05-31 00:00:00-04:00,4.2189130783081055,7.492557048797607,132.98577880859375
2017-06-01 00:00:00-04:00,4.269350528717041,7.557881832122803,133.50343322753906
2017-06-02 00:00:00-04:00,4.415103435516357,7.721808433532715,135.0282440185547
2017-06-05 00:00:00-04:00,4.411529064178467,7.72057580947876,134.99998474121094
2017-06-06 00:00:00-04:00,4.361489295959473,7.66387939453125,134.46348571777344
2017-06-07 00:00:00-04:00,4.409145832061768,7.718727111816406,134.99058532714844
2017-06-08 00:00:00-04:00,4.421061038970947,7.736597537994385,135.13174438476562
2017-06-09 00:00:00-04:00,4.101357460021973,7.347735404968262,131.7527618408203
2017-06-12 00:00:00-04:00,4.027089595794678,7.266387939453125,131.04684448242188
2017-06-13 00:00:00-04:00,4.121213912963867,7.384095191955566,132.11044311523438
2017-06-14 00:00:00-04:00,4.066010475158691,7.318153381347656,131.53628540039062
2017-06-15 00:00:00-04:00,4.011203765869141,7.249748706817627,130.95269775390625
2017-06-16 00:00:00-04:00,3.963149070739746,7.1973652839660645,130.3845672607422
2017-06-19 00:00:00-04:00,4.154972553253174,7.428464412689209,132.564697265625
2017-06-20 00:00:00-04:00,4.060848712921143,7.314456462860107,131.52655029296875
2017-06-21 00:00:00-04:00,4.178802013397217,7.457254886627197,132.8289794921875
2017-06-22 00:00:00-04:00,4.174034595489502,7.45170783996582,132.7912139892578
2017-06-23 00:00:00-04:00,4.220897674560547,7.506558418273926,133.30087280273438
2017-06-26 00:00:00-04:00,4.164900302886963,7.439382076263428,132.67799377441406
2017-06-27 00:00:00-04:00,3.93574595451355,7.169439792633057,130.2712860107422
2017-06-28 00:00:00-04:00,4.100958824157715,7.36912202835083,132.14944458007812
2017-06-29 00:00:00-04:00,3.8920583724975586,7.115823745727539,129.85606384277344
2017-06-30 00:00:00-04:00,3.8785572052001953,7.107194423675537,129.90322875976562
2017-07-03 00:00:00-04:00,3.772914409637451,6.970992565155029,128.5347442626953
2017-07-05 00:00:00-04:00,3.8805413246154785,7.106578826904297,129.79940795898438
2017-07-06 00:00:00-04:00,3.7780773639678955,6.97653865814209,128.62905883789062
2017-07-07 00:00:00-04:00,3.8912646770477295,7.121985912322998,130.0164794921875
2017-07-10 00:00:00-04:00,3.9726808071136475,7.220595359802246,130.8659210205078
2017-07-11 00:00:00-04:00,4.005246639251709,7.260037899017334,131.23399353027344
2017-07-12 00:00:00-04:00,4.147822856903076,7.4356842041015625,132.7912139892578
2017-07-13 00:00:00-04:00,4.175227165222168,7.466499328613281,133.08370971679688
2017-07-14 00:00:00-04:00,4.273321628570557,7.579897880554199,134.13140869140625
2017-07-17 00:00:00-04:00,4.275704860687256,7.5879106521606445,134.19747924804688
2017-07-18 00:00:00-04:00,4.360694408416748,7.6914496421813965,135.0940399169922
2017-07-19 00:00:00-04:00,4.440522193908691,7.780195713043213,135.8868865966797
2017-07-20 00:00:00-04:00,4.457201957702637,7.799919128417969,136.06617736816406
2017-07-21 00:00:00-04:00,4.450450897216797,7.788825035095215,136.00953674316406
2017-07-24 00:00:00-04:00,4.508434295654297,7.857850074768066,136.63247680664062
2017-07-25 00:00:00-04:00,4.478250503540039,7.824570178985596,136.28323364257812
2017-07-26 00:00:00-04:00,4.5183634757995605,7.872641563415527,136.72682189941406
2017-07-27 00:00:00-04:00,4.437742233276367,7.780195713043213,135.8679656982422
2017-07-28 00:00:00-04:00,4.423444747924805,7.759242534637451,135.75477600097656
2017-07-31 00:00:00-04:00,4.36585807800293,7.690216064453125,135.17906188964844
2017-08-01 00:00:00-04:00,4.394453525543213,7.723496437072754,135.49046325683594
2017-08-02 00:00:00-04:00,4.426623344421387,7.765406131744385,135.85855102539062
2017-08-03 00:00:00-04:00,4.380551338195801,7.713636875152588,135.3300323486328
2017-08-04 00:00:00-04:00,4.397629737854004,7.7333574295043945,135.575439453125
2017-08-07 00:00:00-04:00,4.475472450256348,7.827034950256348,136.4342498779297
2017-08-08 00:00:00-04:00,4.4587907791137695,7.804847717285156,136.1982879638672
2017-08-09 00:00:00-04:00,4.441315650939941,7.782661437988281,136.01898193359375
2017-08-10 00:00:00-04:00,4.1529860496521,7.444929122924805,133.10269165039062
2017-08-11 00:00:00-04:00,4.247905254364014,7.557095527648926,134.112548828125
2017-08-14 00:00:00-04:00,4.413118839263916,7.753079414367676,135.83966064453125
2017-08-15 00:00:00-04:00,4.421061038970947,7.762939453125,135.93402099609375
2017-08-16 00:00:00-04:00,4.444095611572266,7.792523384094238,136.17001342773438
2017-08-17 00:00:00-04:00,4.170856952667236,7.4745097160339355,133.38580322265625
2017-08-18 00:00:00-04:00,4.156163215637207,7.454788684844971,133.29141235351562
2017-08-21 00:00:00-04:00,4.148617267608643,7.446160793304443,133.12156677246094
2017-08-22 00:00:00-04:00,4.333291053771973,7.668029308319092,135.15065002441406
2017-08-23 00:00:00-04:00,4.284839153289795,7.6100969314575195,134.66932678222656
2017-08-24 00:00:00-04:00,4.249096393585205,7.570653438568115,134.27297973632812
2017-08-25 00:00:00-04:00,4.22050142288208,7.5361409187316895,133.98985290527344
2017-08-28 00:00:00-04:00,4.257436752319336,7.5743513107299805,134.40512084960938
2017-08-29 00:00:00-04:00,4.309860706329346,7.637214183807373,134.9336395263672
2017-08-30 00:00:00-04:00,4.459186553955078,7.819640159606934,136.5191650390625
2017-08-31 00:00:00-04:00,4.585878372192383,7.965088367462158,137.98204040527344
2017-09-01 00:00:00-04:00,4.582701683044434,7.963855266571045,137.79331970214844
2017-09-05 00:00:00-04:00,4.459981918334961,7.817174434661865,136.55694580078125
2017-09-06 00:00:00-04:00,4.498504638671875,7.862781047821045,136.97218322753906
