Date,QLD,TQQQ,QQQ
2019-01-02 00:00:00-05:00,8.349205017089844,4.482313632965088,148.0408935546875
2019-01-03 00:00:00-05:00,7.789218425750732,4.048039436340332,143.2042694091797
2019-01-04 00:00:00-05:00,8.487350463867188,4.565825939178467,149.33120727539062
2019-01-07 00:00:00-05:00,8.65880012512207,4.711379051208496,151.10906982421875
2019-01-08 00:00:00-05:00,8.831480979919434,4.847388744354248,152.47592163085938
2019-01-09 00:00:00-05:00,8.963458061218262,4.961920738220215,153.71856689453125
2019-01-10 00:00:00-05:00,9.009098052978516,5.009644031524658,154.158203125
2019-01-11 00:00:00-05:00,8.954824447631836,4.949991226196289,153.5942840576172
2019-01-14 00:00:00-05:00,8.792009353637695,4.821140766143799,152.2369842529297
2019-01-15 00:00:00-05:00,9.1386079788208,5.088384628295898,155.20965576171875
2019-01-16 00:00:00-05:00,9.136141777038574,5.09554386138916,155.18099975585938
2019-01-17 00:00:00-05:00,9.265654563903809,5.214848518371582,156.40444946289062
2019-01-18 00:00:00-05:00,9.445738792419434,5.358015537261963,157.95294189453125
2019-01-22 00:00:00-05:00,9.0855712890625,5.062137603759766,154.78907775878906
2019-01-23 00:00:00-05:00,9.096672058105469,5.066910743713379,154.9898223876953
2019-01-24 00:00:00-05:00,9.206448554992676,5.156390190124512,155.99343872070312
2019-01-25 00:00:00-05:00,9.438336372375488,5.3401198387146,157.85733032226562
2019-01-28 00:00:00-05:00,9.19658088684082,5.143265724182129,155.90740966796875
2019-01-29 00:00:00-05:00,9.016498565673828,4.997713088989258,154.4354248046875
2019-01-30 00:00:00-05:00,9.492608070373535,5.372332572937012,158.3639678955078
2019-01-31 00:00:00-05:00,9.7652006149292,5.608558177947998,160.7344512939453
2019-02-01 00:00:00-05:00,9.675159454345703,5.536973476409912,160.0557861328125
2019-02-04 00:00:00-05:00,9.913215637207031,5.73979377746582,162.04391479492188
2019-02-05 00:00:00-05:00,10.092063903808594,5.891312122344971,163.47772216796875
2019-02-06 00:00:00-05:00,10.025460243225098,5.844783306121826,162.99021911621094
2019-02-07 00:00:00-05:00,9.755332946777344,5.606170654296875,160.80136108398438
2019-02-08 00:00:00-05:00,9.786169052124023,5.634804725646973,161.11679077148438
2019-02-11 00:00:00-05:00,9.773835182189941,5.621681213378906,160.9638671875
2019-02-12 00:00:00-05:00,10.066163063049316,5.8650641441345215,163.34388732910156
2019-02-13 00:00:00-05:00,10.072328567504883,5.876995086669922,163.4585723876953
2019-02-14 00:00:00-05:00,10.089597702026367,5.898468971252441,163.65933227539062
2019-02-15 00:00:00-05:00,10.184572219848633,5.9688615798950195,164.34751892089844
2019-02-19 00:00:00-05:00,10.217877388000488,6.004652976989746,164.67250061035156
2019-02-20 00:00:00-05:00,10.216643333435059,5.999880790710449,164.6438446044922
2019-02-21 00:00:00-05:00,10.132765769958496,5.931875705718994,164.04165649414062
2019-02-22 00:00:00-05:00,10.28695011138916,6.060726165771484,165.25555419921875
2019-02-25 00:00:00-05:00,10.360955238342285,6.127536773681641,165.8577423095703
2019-02-26 00:00:00-05:00,10.3794584274292,6.146625995635986,166.02978515625
2019-02-27 00:00:00-05:00,10.362190246582031,6.127536773681641,165.92466735839844
2019-02-28 00:00:00-05:00,10.314085960388184,6.089359283447266,165.5423126220703
2019-03-01 00:00:00-05:00,10.464564323425293,6.2110514640808105,166.68931579589844
2019-03-04 00:00:00-05:00,10.459632873535156,6.212244033813477,166.71798706054688
2019-03-05 00:00:00-05:00,10.474432945251465,6.227753639221191,166.84230041503906
2019-03-06 00:00:00-05:00,10.351089477539062,6.1203789710998535,165.89596557617188
2019-03-07 00:00:00-05:00,10.099464416503906,5.89727783203125,163.86001586914062
2019-03-08 00:00:00-05:00,10.06369400024414,5.863872051239014,163.6115264892578
2019-03-11 00:00:00-04:00,10.484298706054688,6.23013973236084,167.0142822265625
