Date,SPY
2019-01-02 00:00:00-05:00,224.3825225830078
2019-01-03 00:00:00-05:00,219.0281524658203
2019-01-04 00:00:00-05:00,226.36463928222656
2019-01-07 00:00:00-05:00,228.1494598388672
2019-01-08 00:00:00-05:00,230.29302978515625
2019-01-09 00:00:00-05:00,231.36923217773438
2019-01-10 00:00:00-05:00,232.18545532226562
2019-01-11 00:00:00-05:00,232.2751007080078
2019-01-14 00:00:00-05:00,230.8579864501953
2019-01-15 00:00:00-05:00,233.50389099121094
2019-01-16 00:00:00-05:00,234.06887817382812
2019-01-17 00:00:00-05:00,235.8446807861328
2019-01-18 00:00:00-05:00,238.98382568359375
2019-01-22 00:00:00-05:00,235.75503540039062
2019-01-23 00:00:00-05:00,236.24832153320312
2019-01-24 00:00:00-05:00,236.37384033203125
2019-01-25 00:00:00-05:00,238.37396240234375
2019-01-28 00:00:00-05:00,236.56219482421875
2019-01-29 00:00:00-05:00,236.24832153320312
2019-01-30 00:00:00-05:00,239.98834228515625
2019-01-31 00:00:00-05:00,242.0959930419922
2019-02-01 00:00:00-05:00,242.2126007080078
2019-02-04 00:00:00-05:00,243.9166717529297
2019-02-05 00:00:00-05:00,244.9391326904297
2019-02-06 00:00:00-05:00,244.61624145507812
2019-02-07 00:00:00-05:00,242.28436279296875
2019-02-08 00:00:00-05:00,242.580322265625
2019-02-11 00:00:00-05:00,242.71484375
2019-02-12 00:00:00-05:00,245.83607482910156
2019-02-13 00:00:00-05:00,246.63429260253906
2019-02-14 00:00:00-05:00,246.08714294433594
2019-02-15 00:00:00-05:00,248.768798828125
2019-02-19 00:00:00-05:00,249.19927978515625
2019-02-20 00:00:00-05:00,249.70164489746094
2019-02-21 00:00:00-05:00,248.81362915039062
2019-02-22 00:00:00-05:00,250.3563690185547
2019-02-25 00:00:00-05:00,250.69708251953125
2019-02-26 00:00:00-05:00,250.5177764892578
2019-02-27 00:00:00-05:00,250.41012573242188
2019-02-28 00:00:00-05:00,249.9436798095703
2019-03-01 00:00:00-05:00,251.50428771972656
2019-03-04 00:00:00-05:00,250.58949279785156
2019-03-05 00:00:00-05:00,250.24871826171875
2019-03-06 00:00:00-05:00,248.73291015625
2019-03-07 00:00:00-05:00,246.6522216796875
2019-03-08 00:00:00-05:00,246.1588897705078
2019-03-11 00:00:00-04:00,249.72850036621094
2019-03-12 00:00:00-04:00,250.67018127441406
2019-03-13 00:00:00-04:00,252.32936096191406
2019-03-14 00:00:00-04:00,252.16798400878906
2019-03-15 00:00:00-04:00,253.41384887695312
2019-03-18 00:00:00-04:00,254.3326416015625
2019-03-19 00:00:00-04:00,254.3957061767578
2019-03-20 00:00:00-04:00,253.63006591796875
2019-03-21 00:00:00-04:00,256.4947509765625
2019-03-22 00:00:00-04:00,251.55812072753906
2019-03-25 00:00:00-04:00,251.36907958984375
2019-03-26 00:00:00-04:00,253.24269104003906
2019-03-27 00:00:00-04:00,251.91845703125
2019-03-28 00:00:00-04:00,252.8733673095703
2019-03-29 00:00:00-04:00,254.4678497314453
2019-04-01 00:00:00-04:00,257.48565673828125
2019-04-02 00:00:00-04:00,257.61175537109375
2019-04-03 00:00:00-04:00,258.0172119140625
2019-04-04 00:00:00-04:00,258.7017517089844
2019-04-05 00:00:00-04:00,259.95391845703125
2019-04-08 00:00:00-04:00,260.1521911621094
2019-04-09 00:00:00-04:00,258.8188781738281
2019-04-10 00:00:00-04:00,259.7016906738281
2019-04-11 00:00:00-04:00,259.6296691894531
2019-04-12 00:00:00-04:00,261.3862609863281
2019-04-15 00:00:00-04:00,261.215087890625
2019-04-16 00:00:00-04:00,261.3862609863281
2019-04-17 00:00:00-04:00,260.7467346191406
2019-04-18 00:00:00-04:00,261.2601318359375
2019-04-22 00:00:00-04:00,261.4853515625
2019-04-23 00:00:00-04:00,263.8366394042969
2019-04-24 00:00:00-04:00,263.2510070800781
2019-04-25 00:00:00-04:00,263.0888366699219
2019-04-26 00:00:00-04:00,264.3139343261719
2019-04-29 00:00:00-04:00,264.72833251953125
2019-04-30 00:00:00-04:00,264.86346435546875
2019-05-01 00:00:00-04:00,262.8726501464844
2019-05-02 00:00:00-04:00,262.3050842285156
2019-05-03 00:00:00-04:00,264.87249755859375
2019-05-06 00:00:00-04:00,263.7824401855469
2019-05-07 00:00:00-04:00,259.37744140625
2019-05-08 00:00:00-04:00,259.0170593261719
2019-05-09 00:00:00-04:00,258.2332763671875
2019-05-10 00:00:00-04:00,259.530517578125
2019-05-13 00:00:00-04:00,253.0084991455078
2019-05-14 00:00:00-04:00,255.2965850830078
2019-05-15 00:00:00-04:00,256.79205322265625
2019-05-16 00:00:00-04:00,259.170166015625
2019-05-17 00:00:00-04:00,257.4945983886719
2019-05-20 00:00:00-04:00,255.79200744628906
2019-05-21 00:00:00-04:00,258.0982666015625
2019-05-22 00:00:00-04:00,257.3055419921875
2019-05-23 00:00:00-04:00,254.16159057617188
2019-05-24 00:00:00-04:00,254.73802185058594
2019-05-28 00:00:00-04:00,252.36891174316406
2019-05-29 00:00:00-04:00,250.6753692626953
2019-05-30 00:00:00-04:00,251.36004638671875
2019-05-31 00:00:00-04:00,247.97291564941406
2019-06-03 00:00:00-04:00,247.34219360351562
2019-06-04 00:00:00-04:00,252.71131896972656
2019-06-05 00:00:00-04:00,254.90016174316406
2019-06-06 00:00:00-04:00,256.5578308105469
2019-06-07 00:00:00-04:00,259.1251525878906
2019-06-10 00:00:00-04:00,260.31427001953125
2019-06-11 00:00:00-04:00,260.251220703125
