Date,TQQQ,QLD,QQQ
2019-01-02 00:00:00-05:00,4.4823126792907715,8.349203109741211,148.0408935546875
2019-01-03 00:00:00-05:00,4.048040390014648,7.789218425750732,143.20428466796875
2019-01-04 00:00:00-05:00,4.565825939178467,8.487347602844238,149.33123779296875
2019-01-07 00:00:00-05:00,4.7113800048828125,8.658799171447754,151.10911560058594
2019-01-08 00:00:00-05:00,4.847387313842773,8.831480026245117,152.47593688964844
2019-01-09 00:00:00-05:00,4.961921215057373,8.96346378326416,153.71853637695312
2019-01-10 00:00:00-05:00,5.009644031524658,9.009099006652832,154.1582794189453
2019-01-11 00:00:00-05:00,4.949990749359131,8.954825401306152,153.59434509277344
2019-01-14 00:00:00-05:00,4.821141719818115,8.792010307312012,152.2369842529297
2019-01-15 00:00:00-05:00,5.088385581970215,9.138608932495117,155.2096710205078
2019-01-16 00:00:00-05:00,5.095543384552002,9.13614273071289,155.18099975585938
2019-01-17 00:00:00-05:00,5.21484899520874,9.265656471252441,156.40444946289062
2019-01-18 00:00:00-05:00,5.358015060424805,9.445737838745117,157.95291137695312
2019-01-22 00:00:00-05:00,5.062138557434082,9.085570335388184,154.78907775878906
2019-01-23 00:00:00-05:00,5.066910743713379,9.096671104431152,154.9898223876953
2019-01-24 00:00:00-05:00,5.156389236450195,9.20644760131836,155.99342346191406
2019-01-25 00:00:00-05:00,5.340119361877441,9.438338279724121,157.85739135742188
2019-01-28 00:00:00-05:00,5.143266201019287,9.19658374786377,155.90740966796875
2019-01-29 00:00:00-05:00,4.9977126121521,9.016499519348145,154.43545532226562
2019-01-30 00:00:00-05:00,5.3723320960998535,9.492609024047852,158.36395263671875
2019-01-31 00:00:00-05:00,5.608558654785156,9.765199661254883,160.73440551757812
2019-02-01 00:00:00-05:00,5.5369744300842285,9.675158500671387,160.05577087402344
2019-02-04 00:00:00-05:00,5.739795207977295,9.913215637207031,162.04396057128906
2019-02-05 00:00:00-05:00,5.8913116455078125,10.092063903808594,163.47767639160156
2019-02-06 00:00:00-05:00,5.844782829284668,10.025456428527832,162.9902801513672
2019-02-07 00:00:00-05:00,5.60617208480835,9.75533390045166,160.80130004882812
2019-02-08 00:00:00-05:00,5.634804725646973,9.78616714477539,161.1167449951172
2019-02-11 00:00:00-05:00,5.621681213378906,9.773836135864258,160.9637908935547
2019-02-12 00:00:00-05:00,5.865065097808838,10.066162109375,163.34390258789062
2019-02-13 00:00:00-05:00,5.87699556350708,10.072331428527832,163.45860290527344
2019-02-14 00:00:00-05:00,5.898471355438232,10.089597702026367,163.6593017578125
