Date,QLD,TQQQ,QQQ
2016-05-09 00:00:00-04:00,4.253644943237305,1.8421748876571655,98.64632415771484
2016-05-10 00:00:00-04:00,4.370570182800293,1.9194209575653076,99.99726867675781
2016-05-11 00:00:00-04:00,4.293030738830566,1.8669970035552979,99.09354400634766
2016-05-12 00:00:00-04:00,4.253644943237305,1.8407851457595825,98.65564727783203
2016-05-13 00:00:00-04:00,4.2241058349609375,1.8185451030731201,98.29229736328125
2016-05-16 00:00:00-04:00,4.326261043548584,1.8886412382125854,99.5221176147461
2016-05-17 00:00:00-04:00,4.21918249130249,1.8161622285842896,98.27366638183594
2016-05-18 00:00:00-04:00,4.248722553253174,1.83681321144104,98.6277084350586
2016-05-19 00:00:00-04:00,4.2056427001953125,1.8078218698501587,98.11528015136719
2016-05-20 00:00:00-04:00,4.294261455535889,1.868188500404358,99.19605255126953
2016-05-23 00:00:00-04:00,4.282567024230957,1.8590542078018188,99.06558227539062
2016-05-24 00:00:00-04:00,4.457342147827148,1.9728378057479858,101.050048828125
2016-05-25 00:00:00-04:00,4.52134370803833,2.015331745147705,101.77679443359375
2016-05-26 00:00:00-04:00,4.546574592590332,2.0322108268737793,102.07492065429688
2016-05-27 00:00:00-04:00,4.593344688415527,2.0627918243408203,102.60597229003906
2016-05-31 00:00:00-04:00,4.611807346343994,2.0751028060913086,102.8016586303711
2016-06-01 00:00:00-04:00,4.609344959259033,2.075897693634033,102.81094360351562
2016-06-02 00:00:00-04:00,4.631500244140625,2.0876128673553467,103.02523803710938
2016-06-03 00:00:00-04:00,4.5859599113464355,2.059018850326538,102.54073333740234
2016-06-06 00:00:00-04:00,4.617345809936523,2.0810601711273193,102.91341400146484
2016-06-07 00:00:00-04:00,4.598884582519531,2.066365957260132,102.65254974365234
2016-06-08 00:00:00-04:00,4.6111907958984375,2.075500249862671,102.82958221435547
2016-06-09 00:00:00-04:00,4.595191478729248,2.066365957260132,102.66188049316406
2016-06-10 00:00:00-04:00,4.492419719696045,1.9968647956848145,101.4972915649414
2016-06-13 00:00:00-04:00,4.4142632484436035,1.9456326961517334,100.64942932128906
2016-06-14 00:00:00-04:00,4.418571472167969,1.946625828742981,100.64942932128906
2016-06-15 00:00:00-04:00,4.391495227813721,1.9291504621505737,100.3606185913086
2016-06-16 00:00:00-04:00,4.417956352233887,1.9430513381958008,100.65878295898438
2016-06-17 00:00:00-04:00,4.315799713134766,1.8765285015106201,99.47892761230469
2016-06-20 00:00:00-04:00,4.365647792816162,1.9102864265441895,100.10480499267578
2016-06-21 00:00:00-04:00,4.393955707550049,1.9293498992919922,100.42240905761719
2016-06-22 00:00:00-04:00,4.372405052185059,1.916839838027954,100.17951965332031
2016-06-23 00:00:00-04:00,4.4955525398254395,1.9976587295532227,101.60879516601562
2016-06-24 00:00:00-04:00,4.130416393280029,1.7530155181884766,97.42375946044922
2016-06-27 00:00:00-04:00,3.9709391593933105,1.6509475708007812,95.49004364013672
2016-06-28 00:00:00-04:00,4.1378068923950195,1.7544052600860596,97.58255004882812
2016-06-29 00:00:00-04:00,4.282505989074707,1.845550775527954,99.31077575683594
2016-06-30 00:00:00-04:00,4.3816399574279785,1.9126691818237305,100.45978546142578
2016-07-01 00:00:00-04:00,4.425358295440674,1.938881278038025,100.9642333984375
2016-07-05 00:00:00-04:00,4.369940757751465,1.9045274257659912,100.3476791381836
2016-07-06 00:00:00-04:00,4.440752029418945,1.9494051933288574,101.16975402832031
2016-07-07 00:00:00-04:00,4.469077110290527,1.9678728580474854,101.46868133544922
2016-07-08 00:00:00-04:00,4.6070027351379395,2.0588204860687256,103.03809356689453
2016-07-11 00:00:00-04:00,4.661189079284668,2.0939674377441406,103.62657928466797
2016-07-12 00:00:00-04:00,4.705522060394287,2.1269304752349854,104.14971923828125
2016-07-13 00:00:00-04:00,4.685202598571777,2.1120376586914062,103.8974838256836
2016-07-14 00:00:00-04:00,4.744315147399902,2.1549298763275146,104.60745239257812
2016-07-15 00:00:00-04:00,4.730767250061035,2.1428170204162598,104.43934631347656
2016-07-18 00:00:00-04:00,4.793575286865234,2.1855108737945557,105.13059997558594
2016-07-19 00:00:00-04:00,4.757861137390137,2.162872552871704,104.74759674072266
2016-07-20 00:00:00-04:00,4.8699259757995605,2.23694109916687,105.97135162353516
2016-07-21 00:00:00-04:00,4.848374366760254,2.223637104034424,105.72846984863281
2016-07-22 00:00:00-04:00,4.8865509033203125,2.249450922012329,106.16749572753906
2016-07-25 00:00:00-04:00,4.889015197753906,2.251436948776245,106.1768569946289
2016-07-26 00:00:00-04:00,4.901329517364502,2.2589826583862305,106.29830169677734
2016-07-27 00:00:00-04:00,4.964134693145752,2.3030660152435303,107.0362777709961
2016-07-28 00:00:00-04:00,5.002310276031494,2.3280868530273438,107.40995025634766
2016-07-29 00:00:00-04:00,5.021400451660156,2.343377113342285,107.64351654052734
2016-08-01 00:00:00-04:00,5.073738098144531,2.380113363265991,108.21331787109375
2016-08-02 00:00:00-04:00,4.996769428253174,2.3264975547790527,107.39128875732422
2016-08-03 00:00:00-04:00,5.031867027282715,2.348539352416992,107.74620819091797
2016-08-04 00:00:00-04:00,5.059574604034424,2.369588851928711,108.05450439453125
2016-08-05 00:00:00-04:00,5.155631065368652,2.438098192214966,109.09141540527344
2016-08-08 00:00:00-04:00,5.145780086517334,2.4303531646728516,108.97001647949219
2016-08-09 00:00:00-04:00,5.169177532196045,2.446437358856201,109.22222137451172
2016-08-10 00:00:00-04:00,5.142701148986816,2.42757248878479,108.94198608398438
2016-08-11 00:00:00-04:00,5.185803413391113,2.4589476585388184,109.40906524658203
2016-08-12 00:00:00-04:00,5.1925764083862305,2.463515043258667,109.48381042480469
2016-08-15 00:00:00-04:00,5.236909866333008,2.4944918155670166,109.95087432861328
2016-08-16 00:00:00-04:00,5.179646015167236,2.455174207687378,109.3436508178711
2016-08-17 00:00:00-04:00,5.195038795471191,2.466691732406616,109.53984832763672
2016-08-18 00:00:00-04:00,5.199965953826904,2.4690749645233154,109.56787109375
2016-08-19 00:00:00-04:00,5.19565486907959,2.4656994342803955,109.53984832763672
2016-08-22 00:00:00-04:00,5.201812267303467,2.4680821895599365,109.62391662597656
2016-08-23 00:00:00-04:00,5.219668865203857,2.482776165008545,109.82008361816406
2016-08-24 00:00:00-04:00,5.151321887969971,2.434919595718384,109.11012268066406
2016-08-25 00:00:00-04:00,5.134079933166504,2.4234025478363037,108.93264770507812
2016-08-26 00:00:00-04:00,5.15009069442749,2.4351189136505127,109.09141540527344
2016-08-29 00:00:00-04:00,5.164867877960205,2.4418702125549316,109.24091339111328
2016-08-30 00:00:00-04:00,5.131001949310303,2.419827938079834,108.88593292236328
2016-08-31 00:00:00-04:00,5.11745548248291,2.413473606109619,108.7738265991211
2016-09-01 00:00:00-04:00,5.143933296203613,2.42419695854187,109.0540542602539
2016-09-02 00:00:00-04:00,5.176567077636719,2.4525928497314453,109.40906524658203
